id,cover,genres,name,platforms,summary,url,first_release_date,involved_companies
318630,"{'id': 418251, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8yq3.jpg'}","[{'id': 8, 'name': 'Platform'}]",Sonic Uprising,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","SONIC UPRISING is a 2D side-scrolling platform fan project led by bennascar and Team Giga-Drive. Uprising is inspired by the classic formula from the Mega Drive Era of Sonic the Hedgehog, expanding it by taking elements from various other titles in the series. The project's goal is to create a story inspired by SEGA's Sonic Forces, while also being able to tell a narrative that goes far beyond a simple reboot.",https://www.igdb.com/games/sonic-uprising,,"[{'id': 292136, 'company': {'id': 59101, 'name': 'Team Gigadrive'}}]"
268876,"{'id': 333458, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co75aq.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 33, 'name': 'Arcade'}]",Astral Dodge,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","A simple arcade space shooter with some upgrades, abilities, and a leader board.",https://www.igdb.com/games/astral-dodge,1581724800.0,
20869,"{'id': 85785, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1u6x.jpg'}","[{'id': 25, 'name': ""Hack and slash/Beat 'em up""}, {'id': 31, 'name': 'Adventure'}]",DmC: Devil May Cry - Definitive Edition,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 49, 'name': 'Xbox One'}]","DmC: Devil May Cry - Definitive Edition includes all the stylish action gameplay from the original release, all previously released downloadable content, including the Vergil's Downfall campaign plus brand new modes and additional content, making this the ultimate offering for Devil May Cry fans. Maximizing the potential of next-gen hardware, the game's high quality production values will run at a stunning 1080p and smooth 60 fps across PlayStation 4 and Xbox One.",https://www.igdb.com/games/dmc-devil-may-cry-definitive-edition,1424217600.0,"[{'id': 178750, 'company': {'id': 795, 'name': 'Ninja Theory'}}, {'id': 178751, 'company': {'id': 37, 'name': 'Capcom'}}]"
100708,,"[{'id': 32, 'name': 'Indie'}]",Destined,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Destined is a free-to-play cartoon first person shooter. Fight for victory!,https://www.igdb.com/games/destined,1526688000.0,
155977,"{'id': 189593, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co42ah.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Help me please,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","You can't negotiate with zombies, you can't bribe or promise something in return, they will slowly but surely follow you wherever you go to destroy you. It's impossible to hide from zombies, they always sense where you're hiding. The only way to escape is to destroy them first.",https://www.igdb.com/games/help-me-please,1641686400.0,
319264,"{'id': 416085, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8x1x.jpg'}","[{'id': 32, 'name': 'Indie'}]",Zugnaex,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Immerse yourself in Zugnaex. Compatible with DOOM and DOOM II, it blends classic FPS action with a modern user interface and a detailed heads-up display. Enjoy single-player campaigns and free* online multiplayer for epic battles. (* - requires DOOM)",https://www.igdb.com/games/zugnaex,1728518400.0,
333677,"{'id': 441862, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9gxy.jpg'}","[{'id': 8, 'name': 'Platform'}]",Sonic: StarLight,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",,https://www.igdb.com/games/sonic-starlight,,"[{'id': 309772, 'company': {'id': 62014, 'name': 'XinUmer'}}]"
35996,"{'id': 118214, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2j7q.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 33, 'name': 'Arcade'}]",Crazy Chicken: Invasion,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 34, 'name': 'Android'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 167, 'name': 'PlayStation 5'}, {'id': 130, 'name': 'Nintendo Switch'}]","A whole armada of technically advanced alien chickens attacks with their UFOs and beams everything away that does not find shelter fast enough.

Let them come, you are prepared. Many traps and extras help you to repel the invaders before they abduct everything and everybody.

A new war of the worlds unfolds, make no mistake about it: The world is too small for two kinds of crazy chickens. Only the most talented hunters are a match for the extraterrestrial invaders.

Prevent the aliens from building a base on earth and let no one escape to call for reinforcements.

This game offers fun graphics, many hidden puzzles and extras, chickens behind every corner and enough lead to punch holes into everything.",https://www.igdb.com/games/crazy-chicken-invasion,1122854400.0,"[{'id': 121426, 'company': {'id': 7432, 'name': 'Retroism'}}, {'id': 248020, 'company': {'id': 32363, 'name': 'ak tronic'}}, {'id': 248021, 'company': {'id': 11973, 'name': 'Phenomedia Publishing'}}]"
308910,"{'id': 397942, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8j1y.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 31, 'name': 'Adventure'}, {'id': 34, 'name': 'Visual Novel'}]",Slime Musume ha Ningen to Tomodachi ni Naritai you da,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","“Hello, humans! Will you be my friend?” This is a point-and-click novel game about Aura, a slime girl who wants to become friends with humans. Aura is pure and innocent, and easily influenced by the emotions of the humans she meets...",https://www.igdb.com/games/slime-musume-ha-ningen-to-tomodachi-ni-naritai-you-da,1726012800.0,"[{'id': 286870, 'company': {'id': 41753, 'name': 'Waku Waku Games'}}]"
333673,"{'id': 441864, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9gy0.jpg'}","[{'id': 8, 'name': 'Platform'}]",Sonic: Skyline,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",,https://www.igdb.com/games/sonic-skyline,,"[{'id': 309771, 'company': {'id': 62013, 'name': 'Biggerboot'}}]"
112949,"{'id': 189339, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co423f.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Steel Sword Story,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","This is a game created especially for all the old school, classic 2D action game fans out there. From 8bits Fanatics, the creator of the fatally difficult action title 1001 Spikes, comes a true 2D dark fantasy-action game full of swords and magic.",https://www.igdb.com/games/steel-sword-story,1561075200.0,"[{'id': 178033, 'company': {'id': 23125, 'name': 'PLAYISM'}}, {'id': 178034, 'company': {'id': 16467, 'name': '8bits Fanatics'}}, {'id': 178035, 'company': {'id': 7707, 'name': 'Kadokawa Corporation'}}]"
27178,"{'id': 102363, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co26zf.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 32, 'name': 'Indie'}]",World In Danger,"[{'id': 34, 'name': 'Android'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","World In Danger is a top-down action game with stealth elements, similar to classics such as ""Metal Gear"". Embark on missions across the globe, taking out groups of enemies, rescuing hostages, disarming bombs and more. Face the unique and challenging boss fights the player encounters as the story unravels in this over the top action extravaganza.",https://www.igdb.com/games/world-in-danger,1486684800.0,"[{'id': 86416, 'company': {'id': 12121, 'name': 'Coltgames'}}]"
259943,"{'id': 322236, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6wn0.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Doom,"[{'id': 32, 'name': 'Sega Saturn'}]","Doom for the Saturn is a port of the PlayStation port of Doom (which has content from Ultimate Doom and Doom II), but uses the same engine as the 32X port.",https://www.igdb.com/games/doom--9,859766400.0,"[{'id': 225660, 'company': {'id': 543, 'name': 'Rage Software'}}, {'id': 225661, 'company': {'id': 205, 'name': 'GT Interactive Software'}}, {'id': 225662, 'company': {'id': 4112, 'name': 'Soft Bank'}}, {'id': 225663, 'company': {'id': 184, 'name': 'id Software'}}]"
347577,"{'id': 463721, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9xt5.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 32, 'name': 'Indie'}]",Trauma Record,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",夜を歩く、血だまりの上を走る、永遠を断ち切る。 復讐のための翼は折れない。,https://www.igdb.com/games/trauma-record,1767139200.0,
133438,"{'id': 283300, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co62lg.jpg'}","[{'id': 32, 'name': 'Indie'}]",Doofas,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Doofas the Dinosaur has ruled over Dinostria in great success after having opened the spazicore. The spazicore was a one way portal into the realm of Lord Grok, who was in charge of making sure universes got their fair share of evil. Doofas created the spazicore so Dinostria could toss it right back into Lord Grok's face. Grok, after having grown tired of this, decided to take matters into his own hands. Grok created Miaton and Prochun out of all his remaining evil for his attack on Dinostria... to destroy it.

The first ever game made by Scott Cawthon, known for creating 'Five Nights at Freddy's'. It was made on the game making software ""Klik and Play"" (now known as Clickteam Fusion) in 1994.",https://www.igdb.com/games/doofas,1505520000.0,"[{'id': 159917, 'company': {'id': 8653, 'name': 'Scottgames'}}]"
202993,"{'id': 223985, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4stt.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 32, 'name': 'Indie'}]",You Understand Kawaii,"[{'id': 82, 'name': 'Web browser'}]",Communicate with strangers' dogs.,https://www.igdb.com/games/you-understand-kawaii,1616025600.0,"[{'id': 280670, 'company': {'id': 57049, 'name': 'Komitsu'}}]"
327987,"{'id': 432605, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co99st.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Slender: Reborn,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Rediscover terror in this reimagined classic survival horror. Collect eight pages and evade the relentless Slenderman in a hauntingly realistic world rebuilt with updated graphics, adaptive AI, and immersive sound design. Prepare for unpredictable scares and a chilling atmosphere that redefines fear",https://www.igdb.com/games/slender-reborn,1644451200.0,"[{'id': 303388, 'company': {'id': 3225, 'name': 'CreativeForge Games'}}, {'id': 303675, 'company': {'id': 34602, 'name': 'Jeff Winner'}}]"
358943,,"[{'id': 7, 'name': 'Music'}]","Audica: Nicki Minaj - ""Starships""",,,https://www.igdb.com/games/audica-nicki-minaj-starships,,
249978,"{'id': 305619, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6jtf.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Emiline: The Ghost of White Willow,"[{'id': 163, 'name': 'SteamVR'}]","A psychological horror VR game. Taking place during the events of D-day, find yourself trapped in the gothic horrors of White Willow Manor Hall. Follow your sections lieutenant into combat before fighting a new battle of survival in the dark haunted past of the house.",https://www.igdb.com/games/emiline-the-ghost-of-white-willow,1684454400.0,
340144,"{'id': 451496, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9odk.jpg'}",,Evil Forest,"[{'id': 82, 'name': 'Web browser'}]","A meteorite fell from sky and turned everything in the Kingdom evil. As the last hero it's your mission to destroy all the devilish creatures. Enter the portal to a fantastic world full of magic, treasures and weapons. Battle monsters, collect treasures and unravel the mystery of the ancient forest.",https://www.igdb.com/games/evil-forest,1473897600.0,"[{'id': 315627, 'company': {'id': 46677, 'name': 'SeethingSwarm'}}]"
228529,"{'id': 273908, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5vck.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 31, 'name': 'Adventure'}]",Ghostbusters: Rise of the Ghost Lord,"[{'id': 386, 'name': 'Meta Quest 2'}, {'id': 390, 'name': 'PlayStation VR2'}, {'id': 471, 'name': 'Meta Quest 3'}]","Strap on your proton pack and Meta Quest 2 and step into the world of Ghostbusters in immersive virtual reality. Run your Ghostbusters HQ in a new city, San Francisco, and unravel a rich mystery in a new chapter for the Ghostbusters universe.",https://www.igdb.com/games/ghostbusters-rise-of-the-ghost-lord,1698278400.0,"[{'id': 231531, 'company': {'id': 10383, 'name': 'nDreams'}}, {'id': 231532, 'company': {'id': 17926, 'name': 'Sony Pictures Virtual Reality'}}]"
85908,"{'id': 264010, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5npm.jpg'}","[{'id': 9, 'name': 'Puzzle'}]",Tumblebugs,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 39, 'name': 'iOS'}, {'id': 14, 'name': 'Mac'}]","Tumblebugs is a casual game of the match-3 genre. Players are required to shoot different coloured balls into a existing queue to make groups of three or more of the same colour, scoring points for larger groups and activating powerups.

The game takes place across over 30 distinct backgrounds and over 70 different levels which are divided into 12 stages and 5-8 rounds per stage.

The story is based around the hero, Tumble, who is saving her tumblebug friends from the evil Black Bug Empire. Tumble is the mechanism by which the player shoots the balls to make matches.",https://www.igdb.com/games/tumblebugs,1115510400.0,"[{'id': 223390, 'company': {'id': 48667, 'name': 'Wildfire Studios'}}]"
32757,"{'id': 305567, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6jrz.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 32, 'name': 'Indie'}]",Super Space Pug,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Super Space Pug is a classic arcade shmup. Take control of 'Demetrius the Third'(Space Pug) to defend your personal space from the evil, fish flinging cats and random rocks because its a space shmup, and without rocks it would be rather non-space-y.",https://www.igdb.com/games/super-space-pug,1464998400.0,"[{'id': 48880, 'company': {'id': 8031, 'name': 'Back To Basics Gaming'}}, {'id': 217117, 'company': {'id': 47651, 'name': 'Digital Dawn Studios'}}]"
76317,"{'id': 98456, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co23yw.jpg'}","[{'id': 32, 'name': 'Indie'}]",Flight of the Athena,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Flight of the Athena is a unique vertical shooter, with a procedurally generated campaign and scenarios. Earn new craft, weapons and upgrades as you fly deep into enemy territory to destroy their central command, and turn the tide of this war. 
 
Get it done, Commander!",https://www.igdb.com/games/flight-of-the-athena,1635206400.0,
19156,"{'id': 288371, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co66ib.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}]",The Granstream Saga,"[{'id': 7, 'name': 'PlayStation'}]","The Granstream Saga is an action game with strong RPG elements, and a spiritual successor to Gaia games. The player controls Eon as he explores overworld and dungeon locations, which are presented in overhead-viewed 3D. Battles are one-on-one; whenever an enemy is encountered, the view is zoomed on the combat participants who must fight each other until one of them emerges victorious. Eon can use swords, daggers, or axes against his enemies. He has a variety of attack moves at his disposal, including combos, shield-breaking abilities, etc.; he can also actively guard and cast magic spells. Leveling up, which increases Eon's attributes, occurs at set intervals throughout the game rather than from accumulating experience points.",https://www.igdb.com/games/the-granstream-saga,878774400.0,"[{'id': 197749, 'company': {'id': 9860, 'name': 'Arc Entertainment'}}, {'id': 197750, 'company': {'id': 197, 'name': 'THQ'}}, {'id': 197751, 'company': {'id': 2206, 'name': 'Shade'}}, {'id': 197752, 'company': {'id': 13634, 'name': 'Sony Computer Entertainment'}}]"
319234,"{'id': 416051, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8x0z.jpg'}","[{'id': 34, 'name': 'Visual Novel'}]",Another Way of Gettin' Paid,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Juggling being a sugar baby and sugar daddy at the same time... and it only gets more complex from there!,https://www.igdb.com/games/another-way-of-gettin-paid,1717113600.0,"[{'id': 290864, 'company': {'id': 55104, 'name': 'PacoPacoSoft'}}, {'id': 290865, 'company': {'id': 38443, 'name': 'Shiravune'}}]"
34800,"{'id': 381762, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co86ki.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 32, 'name': 'Indie'}]",Super Hipster Lumberjack,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",You can't beat this game!!! Noah attempts to make a game for the first time. He then gets trapped in his own creation.,https://www.igdb.com/games/super-hipster-lumberjack,1437350400.0,
